,desc,score,match_desc
9126,gin tanqueray ten 47.3% 0.7l,0.675,tanqueray gin 43.1% 0.7l
315,rukkileib pärnu elt 0.26kg,0.675,eesti leivatööstus pärnu rukkileib 0.26kg
2538,kissellipulber mustikamaitseline mikaado 0.17kg,0.675,mikaado miku vaarikamaitseline kissellipulber 0.17kg
9114,whisky glenfiddich 40% 0.7l,0.675,pennypacker bourbon whisky 40% 0.7l
289,mineraalvesi rimi karboniseerimata 1.5l,0.675,akvilė akvile karboniseerimata mineraalvesi 1.5l
4239,apelsinimahl konts.mahlast granini 1l,0.675,saksamaa granini apelsinimahl viljalihaga 1l
6203,suitsutatud broilerikoib tallegg vp kg,0.675,tallegg suitsutatud kanakoib kg
4666,ramen nuudlid santa maria 0.2kg,0.675,santa maria minitortilla 0.2kg
4981,sulatatud juust kaval ants 0.37kg,0.675,merevaik sulatatud juust 0.37kg
8115,toitmispudel philips avent 0.125l,0.675,philips avent anti-colic lutipudel 0.125l
4974,salatikaste tomati -tsilli felix 0.375kg,0.675,felix itaalia salatikaste 0.375kg
4967,šokolaadilehed piparmündiga after eight 0.2kg,0.675,nestle after eight 0.2kg
4966,"tortilja 8"" santa maria 0.32kg",0.675,santa maria tortilla 0.32kg
3678,mahl õuna 100% tymbark 1l,0.675,rainbow õuna mahl 1l
4965,täisteratortilja mehhiko santa maria 0.32kg,0.675,santa maria täisteratortilla 0.32kg
1633,piimajook maasika aasa 0.45l,0.675,aasa banaanimaitseline piimajook 2.3% 0.45l
1630,piimajook banaani aasa 0.45l,0.675,aasa banaanimaitseline piimajook 2.3% 0.45l
4949,supp herne suitsulihaga salvest 0.53kg,0.675,salvest hernesupp suitsulihaga 0.53kg
1628,piimajook šokolaadi aasa 0.45l,0.675,aasa banaanimaitseline piimajook 2.3% 0.45l
974,präänik piparmündi väike väänik 0.25kg,0.675,väike väänik kaeraküpsised 0.25kg
992,vahukoor rimi 35% 0.2l,0.675,tere vahukoor 35% laktoosivaba 0.2l
3775,riis eelkeedetud tartu mill 1kg,0.675,tartu mill odrakruup 1kg
4828,mahlaj.konts.apel.mango aura morsikas 1l,0.675,aura morsikas kirsi-jõhvika mahlajoogikontsentraat 1l
8081,mesi salla-pringi mesilast 1kg,0.675,salla-pringi hea eestimaa mesi 1kg
1567,jahu t-550 punane kalew 1kg,0.675,kalew nisujahu t-550 1kg
1066,mitmevilja pala leibur 0.22kg,0.675,leibur röst täistera pala 0.22kg
4802,kartulikiujahu semper pofiber 0.125kg,0.675,semper pofiber kartulikiujahu gluteenivaba 0.12kg
1075,piim 2.5% pure farmi 1l,0.675,alma piim 2.5% 1l
3833,viigimarjad pehmed ica öko 0.2kg,0.675,rainbow pehmed viigimarjad 0.2kg
4767,mahe kiivi gold 1kl 0.3kg,0.675,itaalia kiivi mahe 0.3kg
3847,snäkk sula suitsujuustu-küüsl e-piim 0.15kg,0.675,e-piim bresto snäkk 0.15kg
4737,broileri kintsuliha rimi greatlife 0.5kg,0.675,rannamõisa broileri kintsuliha 0.5kg
3868,käpaküpsised šokolaadimaits mesikäpp 0.25kg,0.675,kalev mesikäpp käpaküpsised šokolaadimaitselised 0.25kg
4699,kuivatatud datlid kivideta seeberger 0.2kg,0.675,seeberger kuivatatud aprikoosid 0.2kg
3884,juust brie kreekapähklitega president 0.125kg,0.675,president brie valgehallitusjuust 0.125kg
4991,pajaroog hawaii blå band 0.195kg,0.675,jalostaja hawaii pajaroog 0.195kg
3653,datlid pehmed ica öko 0.2kg,0.675,rainbow pehmed datlid 0.2kg
913,nektar greibi rimi 1l,0.675,aura punase greibi nektar 1l
5190,kuivatatud õunad  arimex 0.2kg,0.675,arimex kuivatatud õunarõngad 0.2kg
1792,leivasnäkk tomati-tšilli eesti pagar 0.11kg,0.675,eesti pagar kaneelisaiake 0.11kg
1791,leivasnäkk hapukoore-sibula eesti pagar 0.11kg,0.675,eesti pagar kaneelisaiake 0.11kg
5353,sinihallitusjuust bavaria würzige 0.175kg,0.675,bergader bavaria blu sinihallitusjuust 0.175kg
5295,küpsetusšokolaad valge kalev 0.2kg,0.675,kalev valge šokolaad küpsetamiseks 0.2kg
3476,seavälisfilee suitsusink viil 0.15kg,0.675,rannarootsi seavälisfilee suitsusink viilutatud 0.15kg
762,kohupiimakreem creme brulee alma 0.15kg,0.675,alma šokolaaditükkidega kohupiimakreem 0.15kg
5270,pikateraline riis bosto 0kg,0.675,bosto bio pruun riis 0kg
5252,koorejäätis vanilli regatt 1l 0.48kg,0.675,premia koorejäätis regatt 1l
781,kohupiimapasta rosinatega tere 5% 0.3kg,0.675,tere laktoosivaba kohupiimapasta 0.3kg
5220,või laktoosivaba alma 82% 0.2kg,0.675,alma laktoosivaba kodujuust 0.2kg
5205,lastešampoon johnson's baby 0.2l,0.675,johnson's johnson&johnson baby beebiõli 0.2l
5201,toorjuust laktoosivaba philadelphia 0.15kg,0.675,farmi laktoosivaba toorjuust 15% 0.15kg
8164,ekstra neitsioliiviõli grande uliveto 1l,0.675,borges ekstra neitsioliiviõli 1l
7730,liköör herbert 35% 0.35l,0.675,herbert herb liköör 35% 0.5l
6196,sojakaste hele jade bridge 0.625l,0.675,jade bridge sojakaste 0.15l
836,karastusjook coca-cola lime 0.33l prk,0.675,coca-cola zero karastusjook 0.33l
5137,pasta fusilli ica gluteenivabad 0.5kg,0.675,panzani pasta fusilli 0.5kg
5128,pasta spaghetti ica gluteenivabad 0.5kg,0.675,panzani pasta spaghetti 0.5kg
5116,kartulikrõpsud juustumaitselised lay's 0.215kg,0.675,lay´s lay's tomatimaitselised kartulikrõpsud 0.215kg
7704,vermut bellissimo bianco 1l,0.675,martini bianco vermut 15% 1l
5109,šokolaadikommid fazer geisha dark 0.15kg,0.675,fazer geisha šokolaadikommikarp 0.15kg
861,kohup kreem mustikakisselliga emma 0.15kg,0.675,emma mustikakisselliga kohupiimakreem 0.15kg
3593,juust mozzarella buffalo ambrosi 0.125kg,0.675,mozzarella juust zottarella 0.125kg
879,kohupiimakreem metsamarja emma laktoosiv 0.15kg,0.675,emma metsamarjadega kohupiimakreem 0.15kg
5086,kuivatatud jõhvikad rimi 0.2kg,0.675,farmer´s snack kuivatatud jõhvikad 0.2kg
881,jogurtikokteil ploomi liisu 0.25kg,0.675,liisu jogurti shake ploomi 0.25kg
1522,karastusjook fanta apelsini 1.5l,0.675,xtra apelsini karastusjook suhkruvaba 1.5l
1516,küpsised milka choco minis 0.15kg,0.675,milka choco brownie 0.15kg
5384,kook käharpea elt 0.28kg,0.675,eesti leivatööstus käharpea kook 0.28kg
3905,kurk marineeritud salvest 0.675kg,0.675,salvest marineeritud kurk 675 0.385kg
1221,maisileivakesed meresoolaga racio 0.115kg,0.675,racio cornies meresoolaga maisileivad 0.115kg
1224,kohupiimakreem torus alma 3% 0.3kg,0.675,alma maitsestamata kohupiimakreem 0.3kg
4428,pajaroog mehhiko blå band 0.19kg,0.675,rainbow mehhiko pajaroog 0.19kg
4416,juust soolvees arla apetina 0.2kg,0.675,arla apetina salatijuustupala 0.2kg
4133,friikartul kullakesed sakiline härmavili 0.75kg,0.675,härmavili friikartulid kullakesed 0.75kg
1229,riis pruun baltix 0kg,0.675,bosto bio pruun riis 0kg
4415,ananassitükid mahlas ica 0.567kg,0.675,rainbow ananassitükid omas mahlas 0.567kg
4414,jäätis stracciatella premia 0.245kg 0.5l,0.675,premia vaarika-brownie jäätis 0.5l
4368,küpsised rosina tallinn marmiton 0.35kg,0.675,marmiton tallinn rosinaküpsised 0.35kg
1253,spordijook oshee multifruit 0.75l,0.675,oshee pure zero spordijook 0.75l
1254,jogurt freefrom laktoosivaba 0.38kg,0.675,gefilus maasika-yuzu jogurt laktoosivaba 0.38kg
1371,rosmariin santa maria organic 0.01kg,0.675,santa maria muskaatpähkel 0.01kg
1262,mahl smuuti aprikoos-banaan-porga aura 0.33l,0.675,aura smuuti mango-apelsin 0.33l
4354,valgehallitusjuust brie pähkl president kg,0.675,president brie valgehallitusjuust 0.125kg
4341,pralineekommid kalev oravake 0.175kg,0.675,kalev oravake pähklitükkidega pralineekompvekid 0.175kg
1273,spordijook oshee sidrunimaitseline 0.75l,0.675,oshee pure zero spordijook 0.75l
1277,karastusjook kelluke ploomi 1.5l,0.675,ploomi kelluke karastusjook 1.5 l
4198,lihaveise snäkk linnamäe 0.085kg,0.675,linnamäe lihatööst põdra snäkk 0.085kg
4202,küüslaugupulber santa maria organic 0.025kg,0.675,santa maria karri 0.025kg
1339,juust mozzarella rimi 45% 0.125kg,0.675,mozzarella juust zottarella 0.125kg
4260,kakaobatoonike šokol.glasuur mesikäpp 0.2kg,0.675,kalev mesikäpp šokolaadiglasuuris kakaobatoonike 0.2kg
1334,kodujuust hapukoorega alma 7% 0.2kg,0.675,alma hapukoorega kodujuust 0.38kg
4226,valgehallitusjuust camembert pähklitega 0.12kg,0.675,president camembert juust pähklitega 0.12kg
1328,tomatipüree basiilikuga melissa 0.5kg,0.675,melissa tomatipüree tomatera chili 0.5kg
4243,mahejuust öko viil saaremaa 0.15kg,0.675,saaremaa mahejuust viilutatud 0.15kg
1323,söögisool peeneteraline santa maria 0.092kg,0.675,santa maria sool 0.092kg
1321,puding kakao laktoosivaba tere 0.2kg,0.675,tere laktoosivaba kakaopuding 0.2kg
4435,või laktoosivaba tere 82% 0.2kg,0.675,tere laktoosivaba koorekaramellipuding 0.2kg
1405,küpsised juustumaitselised tuc 0.1kg,0.675,tuc mini juustumaitselised kreekerid 0.1kg
7903,brandy ibis xo 0.2l,0.675,ibis xo brandy 36% 0.5l
1156,kreekerid juustumaitselised croco 0.1kg,0.675,tuc mini juustumaitselised kreekerid 0.1kg
1504,kontsentraat kaljavirde maadlex 0.2kg,0.675,maadlex kaljavirde kontsentraat 200 g
8755,brandy ibis xo 0.7l,0.675,ibis xo brandy 36% 0.5l
3931,veiselihasink õhemast õhem 0.17kg,0.675,maks&moorits veisesink õhemast õhem 0.17kg
3933,täissuitsuvorst e-vaba viilutatud oskar 0.12kg,0.675,oskar e-vaba suitsupeekon 0.12kg
3946,beebipuuder johnson's baby 0.1kg,0.675,johnson's johnson&johnson baby puuder 0.1kg
4611,salatikaste itaalia thomy 0.35l,0.675,nestle thomy itaalia vinegrettkaste 0.35l
1138,mais magus bonduelle 0.17kg,0.675,bonduelle magus mais 170 0.14kg
4596,basiiliku&küüslaugu maitsese santa maria 0.041kg,0.675,santa maria tšillipulber 0.041kg
8771,viin absolut 40% 0.7l,0.675,moe viin 1886 40% 0.7l
1147,proteiinijogurt maasika valio profeel 0.2kg,0.675,valio profeel maasikajogurt 0.2kg
4592,jäätis aprikoosi-rabarberi premia 0.245kg 0.5l,0.675,premia vaarika-brownie jäätis 0.5l
1151,prot.jogurt mustsõstra valio profeel 0.2kg,0.675,valio profeel ahjuõunajogurt 0.2kg
3993,müsli šokolaadimaitseline meega start 0.375kg,0.675,start müsli aprikoosi-kaneeli 0.375kg
4452,salatikaste jogurtiga thomy 0.35l,0.675,nestle thomy viigimarja-sinepi salatikaste 0.35l
1457,päevalilleseemned soolased y.e.s 0.15kg,0.675,y.e.s yes juustumaitselised päevalilleseemned 0.15kg
4004,basmati riis rimi planet 0.5kg,0.675,bosto basmati riis 0.5kg
1180,prot.jogurt cremebrulee valio profeel 0.2kg,0.675,valio profeel ahjuõunajogurt 0.2kg
7870,pähkl.puuvilj.segu pähklinäpp kinkekarp 0.5kg,0.675,mandel piimašokolaadis 0.5kg pähklinäpp kinkekarp
4540,pelmeen bravissimo uvic 0.4kg,0.675,uvic pelmeenid bravissimo italiano 0.4kg
1440,küpsised soolatud tuc original 0.1kg,0.675,tuc original kreekerid 0.1kg
1183,jahvatatud kurkum kotanyi 0.02kg,0.675,santa maria kurkum jahvatatud 0.02kg
1194,proteiinijogurt ahjuõuna valio profeel 0.2kg,0.675,valio profeel maasikajogurt 0.2kg
4512,pastakaste oliivi basiiliku panzani 0.4kg,0.675,panzani pastakaste oliivi-basiiliku 0.4kg
7889,piimašokolaadikommid 100a karl fazerit 0.42kg,0.675,karl fazer piimašokolaadikommid 0.42kg
4073,rondana sidrunikeeks kuchenmeister 0.25kg,0.675,kuchenmeister rondana sidrunikeeks 250 g
4460,salatikaste viigimarja&sinepi thomy 0.35l,0.675,nestle thomy viigimarja-sinepi salatikaste 0.35l
5371,siirup šokolaadi biskviidi monin 0.25l,0.675,monin grenadiini siirup 0.25l
7690,piimašokolaadikommid süda karl fazer 0.225kg,0.675,karl fazer piimašokolaadikommid 0.42kg
623,mineraalvesi karboniseerimata neptunas 1.5l,0.675,akvilė akvile karboniseerimata mineraalvesi 1.5l
7336,kommisegu mardi-ja kadripäeva kalev 0.5kg,0.675,kalev sünnipäeva kommisegu 0.5kg
5683,viin laua 40% 0.2l pet,0.675,laua viin 40% 1l
8262,brandy couronne 36% 0.5l,0.675,pierre devant brandy 36% 0.5l
3311,kaste tšilli-küüsl.sriracha thai choice 0.2l,0.675,thai choice seesamiõli 0.2l
6048,mahe bataat eco 0.5kg,0.675,hispaania mahe bataat  0.5kg
3312,pasta spaghetti integrale barilla 0.5kg,0.675,barilla pasta gnocchi 0.5kg
520,jogurt tuubis vanilje danonki 0.07kg,0.675,danonki maasikajogurt tuubis 0.07kg
602,koriander purustatud santa maria 0.02kg,0.675,santa maria vanillisuhkur 0.02kg
604,prantsuse ürdisegu santa maria 0.006kg,0.675,santa maria basiilik 0.006kg
5685,kirss piimašokolaadis kalev 0.14kg,0.675,kalev mandel mündimaitseline piimašokolaadis 0.14kg
5633,küpsised pedigree koertele biscrok,0.675,pedigree krõbedad küpsised koertele 0.5kg
5611,sea abaliha kondita rakvere kg,0.675,rakvere sea kaelakarbonaad kg
1879,pikateraline riis bosto 0kg,0.675,bosto bio pruun riis 0kg
7568,kreeka pähkli õli 0.25l,0.675,gloria kreeka pähkli õli 0.5l
3345,suitsukülg maarahva viil 0.12kg,0.675,rannarootsi maarahva suitsukülg viilutatud 0.12kg
411,vitam.vesi vichy vitamin daily 0.75l,0.675,vichy vitamin shape 0.75l
3173,makaronid spaghetti nr.5 panzani 0.5kg,0.675,panzani farfalle makaronid 0.5kg
1972,basiiliku mix potis grüne fee,0.675,grüne fee meliss potis
8284,viin khortytsa classic 40% 0.5l,0.675,laua viin 40% 0.5l
5820,bbq-kaste klassikaline heinz 0.48kg,0.675,heinz barbeque kaste klassikaline 0.48kg
8596,gin kingsmill 38% 0.7l,0.675,eesti kingsmill gin 38% 0.5l
8946,liköör jägermeister 35% 1l,0.675,jagermeister jägermeister liköör 35% 0.7l
547,pepsi max 0.33l purk,0.675,pepsi max kofeiinivaba karastusjook 0.33l
5967,koorejäätis stracciatella premia 0.48kg 1l,0.675,premia mango-meloni koorejäätis 1l
5402,hommikusöök nisu meega oho 0.5kg,0.675,oho nisu meega 0.15kg
3226,oad tomatikastmes küpsetatud heinz 0.415kg,0.675,heinz aedoad tomatikastmes 0.415kg
8247,toitmispudel philips avent 0.26l,0.675,philips avent anti-colic lutipudel 0.26l
3233,vitamiinivesi belief ananassi 0.53l,0.675,belief gaseeritud energiavesi ananassi 0.53l
5946,kartulikrõpsud hapukoore maits lay's 0.265kg,0.675,lay's kartulikrõpsud hapukooremaitselised 0.265kg
7359,marmelaadikuulid finlandia fazer 0.5kg,0.675,fazer finlandia marmelaadikuulid  0.26kg
1935,jogurtikreem ahjuõuna saare 5% 0.4kg,0.675,saare mango jogurtikreem 0.4kg
3046,sidrunipipar santa maria organic 0.017kg,0.675,santa maria sidrunipipar 0.03kg
8944,muu piiritusjook stroh 80% 0.5l,0.675,stroh rum 80% 0.5l
8963,cognac courvoisier vs 0.7l,0.675,courvoisier vs cognac 40% 0.5l
7374,iirisetort laktoosivaba eesti pagar 0.6kg,0.675,eesti pagar vaarikakringel 0.6kg
5704,iiris piimašokolaadis kalev 0.14kg,0.675,kalev mandel mündimaitseline piimašokolaadis 0.14kg
3182,maitseainesegu apelsinipipar santa maria 0.048kg,0.675,santa maria persillade 0.048kg
5553,makaronid fusilli pasta reggia 1kg,0.675,xtra pasta fusilli 1kg
1867,täissuitsuvorst pepperoni viil oskar 0.08kg,0.675,oskar pepperoni täissuitsuvorst 0.21kg
8315,liköör jägermeister 35% 0.35l,0.675,jagermeister jägermeister liköör 35% 0.7l
716,rukkileib pärnu elt 0.6kg,0.675,eesti leivatööstus pärnu rukkileib 0.6kg
1837,jogurt mustika gefilus 2% 0.38kg,0.675,gefilus virsiku-papaia jogurt 0.38kg
5489,kohvijook frappucino vanilje starbucks 0.25l,0.675,starbucks frappucino coffee 0.25l
711,mahlajook dr active mustika-jõhvika 0.5l,0.675,dr active õuna-arbuusi 0.5l
5906,rannakarbid marinaadis marwi 0.3kg,0.675,marwi rannakarbid marinaadis 185 0.1kg
3411,marmelaadikompvek maasika-rabarber kalev 0.175kg,0.675,kalev lily jõhvikamaitseline marmelaadikompvek 0.175kg
382,närimiskumm winterfresh orbit 0.014kg,0.675,orbit white freshmint närimiskumm 0.014kg
7321,pralineekommid kalev maiuspala 0.2kg,0.675,kalev maiuspala pähkli-pralineekreemi kommikarp 0.2kg
2977,küpsised piparkoogimaitselised domino 0.175kg,0.675,domino original küpsised vegan 0.175kg
1862,mineraalvesi gaasiga sanpellegrino 1l,0.675,san pellegrino sanpellegrino mineraalvesi 1l
492,jogurt mango puuviljasuhkrutega farmi 0.13kg,0.675,farmi maasika-arbuusi jogurt 0.13kg
2970,oad tšillikastmes bonduelle 0.43kg,0.675,bonduelle valged oad tomatikastmes 0.43kg
2962,jogurtijook metsamarja gefilus 0kg,0.675,valio gefilus kirsi-aroonia jogurtijook 0kg
3424,marmelaadikommid rummimait kalev tiina 0.175kg,0.675,kalev maasika-rabarberi marmelaadikommid 0.175kg
364,mineraliseeritud vesi värska 1.5l,0.675,värska mineraliseeritud vesi 1.5 l
1807,aurutöödeldud riis bosto 0kg,0.675,bosto aurutatud riis (parboiled) 0kg
3121,salat kõrvitsa salvest 560 0.315kg,0.675,salvest kõrvitsasalat 560 0.315kg
383,närimiskumm eukalüptimaitseline orbit 0.014kg,0.675,orbit white freshmint närimiskumm 0.014kg
1841,pruun suhkur demerara 0.5kg,0.675,dansukker demerara suhkur fairtrade 0.5kg
5830,britta kook rimi 0.3kg,0.675,eesti pagar britta kook 0.3kg
6108,pärmi-lehttaigen võiga selection 0.4kg,0.675,eesti pagar võiga pärmi-lehttaigen 0.4kg
3367,pumatikommid rummimaitsel kalev tõmmu 0.175kg,0.675,kalev tõmmu kompvekid 0.175kg
6099,helbed fitness yoghurt nestle 0.35kg,0.675,nestle täisterahelbed fitness 0.35kg
5531,šokolaadikommid karl fazer kg,0.675,karl fazer classic šokolaadikommid 0.29kg
5525,peened pannivorstid maitserohel 0.45kg,0.675,maks&moorits peened pannivorstid maitserohelisega 0.45kg
5519,kanasnäkid chick snack 0.08kg,0.675,tallegg chick snack smoky 0.08kg
670,kartul punane pestud kg eesti,0.675,eesti kartul pestud flavia
3159,makaronid penne rigatte panzani 0.5kg,0.675,panzani farfalle makaronid 0.5kg
541,karastusjook kelluke ploomi 0.5l,0.675,ploomi kelluke karastusjook 0.5 l
5507,metspähkel piimašokolaadis kalev 0.14kg,0.675,kalev mandel mündimaitseline piimašokolaadis 0.14kg
390,mineraalvesi akvile gaseeritud 1.5l,0.675,akvilė akvile karboniseerimata mineraalvesi 1.5l
6125,sea kulinaarne ribi rakvere kg,0.675,rakvere sea kaelakarbonaad kg
682,kartul kollane pestud kg eesti,0.675,eesti kartul pestud flavia
8947,whisky glen moray single malt 40% 0.7l,0.6696428571428572,singleton 12yo single malt scotch whisky 40% 0.7l
7902,muu.piir.jook star dollar 5* rich  30% 0.5l,0.6696428571428572,star dollar 5* muu piiritusjook 30% 0.5l
1990,õlu a.le coq premium 4.7% 0.5l prk,0.6696428571428572,a le coq premium hele õlu 4.7% 0.5l
9076,whisky the glenlivet 12yo 40% 0.7l karbis,0.6696428571428572,the glenlivet 12yo single malt scotch whisky 0.7l
2793,mahlaj valge viinam aura fresh plus 2l,0.6696428571428572,eesti aura fresh plus valge viinamarja mahlajook 2l
8210,gt vein casillero cabernet sauv 0.75l,0.6666666666666667,casillerodeldiablo casillero del diablo cabernet sauvignon gt vein 15% 0.75l
4468,üldmaitseaine vegeta 0.25kg,0.6666666666666666,vegeta üldmaitseaine 0.075kg
2535,4-viljahelbed nordic 0.6kg,0.6666666666666666,nordic neljaviljahelbed 0.6kg
5911,himaalaja roosa sool rimi jäme 0.5kg,0.6666666666666666,organic health himaalaja sool 0.5kg jäme
4052,kartul villeri 2kg,0.6666666666666666,laheotsa kartul 2kg
8278,muu piir.jook bacardi oakheart spiced 0.5l,0.6666666666666666,bacardi oakheart spiced rumm 35% 0.5l
4053,kartul heakartul 2kg,0.6666666666666666,laheotsa kartul 2kg
3106,suitsukanavõie karni 0.19kg,0.6666666666666666,karni singivõie 0.19kg
6042,päevalilleõli rimi 1l,0.6666666666666666,amphora päevalilleõli 1l
4446,verivorst suitsupeekoniga matsimoka 0.25kg,0.6666666666666666,matsimoka tailihaviiner 0.25kg
3068,õlu leffe blond 6.6% 0.5l purk,0.6666666666666666,belgia leffe blonde õlu 6.6% 0.5l
7292,päevalilleõli naturalisimo 1l,0.6666666666666666,amphora päevalilleõli 1l
6167,juustupall kikas 0.3kg,0.6666666666666666,kikas juustupallid 0.3kg
4223,tatrahelbed rimi 0.5kg,0.6666666666666666,helen tatrahelbed 0.5kg
4297,sealiharibad maks&moorits 0.4kg,0.6666666666666666,maks&moorits peekonilõigud 0.4kg
7933,viin bartender´s club vodka 40% 0.5l,0.6666666666666666,saaremaa vodka saaremaa viin 40% 0.5l
4317,sealihasült rannarootsi 0.33kg,0.6666666666666666,rannarootsi vasikalihasült 0.33kg
4176,delikatess-sült nõo 0.3kg,0.6666666666666666,nõo pitsakate 0.3kg
